campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,start_year,start_month,start_quarter,roi_category,conversion_category,cost_per_conversion,high_budget_flag,high_roi_flag
multi-layered intermediate conglomeration,2022-08-30,2024-04-17,51220.79,14.32,webinar,B2C,referral,0.13,784728.26,733507.47,2022,8,3,High,Very Low,0.5020923764400647,1,1
visionary 24hour circuit,2022-08-26,2024-06-21,88113.95,5.0,email,B2B,paid,0.49,528254.15,440140.2,2022,8,3,High,Low,0.3404126361432315,1,1
optional even-keeled functionalities,2023-01-01,2023-08-23,62829.72,3.04,webinar,B2C,referral,0.62,253765.71,190935.99,2023,1,1,High,Medium,0.3993378698190395,1,1
de-engineered systematic conglomeration,2023-05-02,2023-12-26,79350.42,3.19,webinar,B2C,organic,0.57,332867.82,253517.40000000002,2023,5,2,High,Medium,0.41821784742632895,1,1
extended 24hour contingency,2023-07-07,2023-08-18,69815.82,-0.96,podcast,B2C,organic,0.27,2810.51,-67005.31000000001,2023,7,3,Negative,Low,92.0036260718201,1,0
user-centric clear-thinking interface,2022-08-28,2024-05-27,29206.8,20.51,social media,B2C,referral,0.34,628376.14,599169.34,2022,8,3,High,Low,0.1367053066992271,0,1
programmable optimal capability,2023-06-06,2024-02-27,59160.0,5.36,email,B2B,organic,0.69,376200.21,317040.21,2023,6,2,High,Medium,0.22790824713995406,1,1
optimized zero administration approach,2023-04-07,2023-11-13,17097.49,21.13,email,B2B,referral,0.82,378447.69,361350.2,2023,4,2,High,High,0.055095058344722926,0,1
robust directional complexity,2023-03-16,2024-07-27,31330.31,25.2,email,B2B,organic,0.77,820739.68,789409.37,2023,3,1,High,Medium,0.04957566360836152,0,1
reverse-engineered 4thgeneration analyzer,2022-12-24,2023-11-03,35539.13,15.3,social media,B2C,referral,0.68,579364.9,543825.77,2022,12,4,High,Medium,0.09020813389038278,0,1
secured incremental moratorium,2022-08-04,2023-08-28,43792.4,0.61,webinar,B2B,paid,0.81,70347.37,26554.969999999994,2022,8,3,Medium,High,0.7685389142198875,0,0
universal asymmetric extranet,2023-03-07,2024-04-30,80292.7,-0.76,webinar,B2B,referral,0.25,19497.73,-60794.97,2023,3,1,Negative,Low,16.472214970665817,1,0
user-friendly next generation challenge,2023-01-27,2023-09-10,93319.78,6.91,social media,B2B,promotion,0.57,738244.49,644924.71,2023,1,1,High,Medium,0.2217678756812689,1,1
vision-oriented zero tolerance hardware,2023-01-13,2023-12-28,25534.3,4.55,email,B2C,paid,0.99,141758.95,116224.65000000001,2023,1,1,High,High,0.18194422448968633,0,1
reverse-engineered static infrastructure,2023-07-16,2023-08-07,7315.35,21.25,email,B2C,referral,0.7,162798.55,155483.19999999998,2023,7,3,High,Medium,0.06419283218431615,0,1
managed leadingedge knowledge user,2023-03-04,2024-01-27,4714.75,137.0,email,B2B,referral,0.12,650653.56,645938.81,2023,3,1,High,Very Low,0.060384797300322667,0,1
multi-channeled full-range framework,2023-07-01,2023-08-31,83835.24,0.93,webinar,B2C,organic,0.48,161707.63,77872.39,2023,7,3,Medium,Low,1.080077359367644,1,0
optional secondary website,2022-12-13,2023-09-12,17625.0,28.35,webinar,B2B,paid,0.18,517206.57,499581.57,2022,12,4,High,Very Low,0.18931829629825983,0,1
open-source fault-tolerant open architecture,2023-06-03,2024-07-31,29827.35,9.41,webinar,B2C,referral,0.36,310553.26,280725.91000000003,2023,6,2,High,Low,0.2667940114362348,0,1
distributed dynamic process improvement,2022-09-17,2023-10-06,62616.23,9.42,email,B2B,organic,0.7,652592.33,589976.1,2022,9,3,High,Medium,0.13707141967613556,1,1
triple-buffered exuding local area network,2022-12-19,2023-11-21,47196.25,11.14,podcast,B2C,promotion,0.92,572836.7,525640.45,2022,12,4,High,High,0.08955479238521281,0,1
vision-oriented 24hour migration,2022-09-30,2023-12-07,4072.67,0.88,social media,B2C,organic,0.18,7636.54,3563.87,2022,9,3,Medium,Very Low,2.962852868503857,0,0
intuitive 4thgeneration access,2022-08-16,2024-07-28,82509.65,7.51,social media,B2B,referral,0.29,702414.14,619904.49,2022,8,3,High,Low,0.40505453731719954,1,1
organic multi-tasking hardware,2022-11-28,2024-02-12,50412.87,5.63,social media,B2B,promotion,0.27,334303.84,283890.97000000003,2022,11,4,High,Low,0.5585168669714752,1,1
switchable solution-oriented success,2023-06-13,2024-03-06,93586.76,5.43,social media,B2C,organic,0.87,601987.53,508400.77,2023,6,2,High,High,0.17869305117623802,1,1
multi-channeled 5thgeneration methodology,2023-01-19,2024-02-28,7401.5,71.59,podcast,B2B,organic,0.12,537274.2,529872.7,2023,1,1,High,Very Low,0.11480016473276898,0,1
object-based scalable utilization,2023-01-29,2023-12-01,97845.91,9.07,webinar,B2B,paid,0.63,985580.9,887734.99,2023,1,1,High,Medium,0.1575831758244993,1,1
operative tangible firmware,2023-04-19,2024-06-25,77555.4,6.91,email,B2C,organic,0.21,613448.3,535892.9,2023,4,2,High,Low,0.6020253517230849,1,1
up-sized user-facing secured line,2022-10-02,2023-10-29,11168.71,23.85,social media,B2C,promotion,0.2,277549.41,266380.69999999995,2022,10,4,High,Very Low,0.20120219315184276,0,1
typo in date,2023-01-13,2024-02-29,50000.0,5.4,webinar,B2C,promotion,0.9,320000.0,270000.0,2023,1,1,High,High,0.1736111111111111,1,1
duplicate campaign,2023-04-01,2024-02-23,8082.3,86.8,email,B2B,organic,0.4,709593.48,701511.1799999999,2023,4,2,High,Low,0.028475106620201755,0,1
future campaign,2025-01-01,2025-06-01,75000.0,1.67,webinar,B2C,promotion,0.65,200000.0,125000.0,2025,1,1,High,Medium,0.5769230769230769,1,1
extra long name campaign test,2023-04-15,2023-09-15,30000.0,0.5,email,UNKNOWN,paid,0.4,45000.0,15000.0,2023,4,2,Low,Low,1.6666666666666667,0,0
too many conversions,2023-05-01,2023-11-01,40000.0,2.0,social media,B2C,organic,0.015,120000.0,80000.0,2023,5,2,High,Very Low,22.22222222222222,0,1
